,id,summary,risk
2956,53517,"E2E:2018-12-25 19:57:25,560 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.976209192
3472,54033,"E2E:2018-12-25 20:28:13,990 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.97526608
730,51291,"20.17.15 CP1C S0195836  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1CA)",1.974323868
3176,53737,"E2E:2018-12-25 20:48:55,715 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.973382555
3123,53684,"E2E:2018-12-25 20:49:55,719 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.972442138
3667,54228,"E2E:2018-12-25 20:16:13,952 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.971502618
718,51279,"20.23.16 CP1A S0195831  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1AA)",1.970563992
2342,52903,05.04.50 J0109234  +DBA:BANCS BIG SEGMENT TS FOUND!TSSAFE HAS 22 DATASETS(MAX 32) SYSJOB,1.96962626
679,51240,"20.47.30 CP1E S0195835  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1EA)",1.968689419
3531,54092,"E2E:2018-12-25 20:23:47,341 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.96775347
2042,52603,"01.51.37 STC08317  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKAA)",1.96681841
729,51290,"20.17.30 CP1E S0195835  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1EA)",1.965884238
649,51210,"19.33.16 CP1A S0195831  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1AA)",1.964950953
629,51190,"19.42.00 CP1F S0195834  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1FA)",1.964018554
3686,54247,"E2E:2018-12-25 20:13:43,945 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.963087039
697,51258,"20.37.15 CP1C S0195836  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1CA)",1.962156408
632,51193,"19.38.16 CP1A S0195831  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1AA)",1.961226658
3625,54186,"E2E:2018-12-25 20:18:55,625 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.960297789
3003,53564,"E2E:2018-12-25 20:57:44,072 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.9593698
3752,54313,"E2E:2018-12-25 20:10:10,042 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.958442688
695,51256,"20.37.30 CP1E S0195835  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1EA)",1.957516454
3400,53961,"E2E:2018-12-25 20:33:55,670 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.956591095
3322,53883,"E2E:2018-12-25 20:37:55,681 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.955666611
599,51160,"19.58.16 CP1A S0195831  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1AA)",1.954743
3066,53627,"E2E:2018-12-25 20:54:17,433 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.953820261
3405,53966,"E2E:2018-12-25 20:34:14,008 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.952898393
702,51263,"20.33.00 CP1B S0195832  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1BA)",1.951977395
3919,54480,"E2E:2018-12-25 21:01:14,086 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.951057264
3133,53694,"E2E:2018-12-25 20:50:55,722 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.950138001
3938,54499,"E2E:2018-12-25 21:01:08,584 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.949219603
3929,54490,"E2E:2018-12-25 21:00:17,451 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.948302071
3199,53760,"E2E:2018-12-25 20:46:55,709 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.947385401
3376,53937,"E2E:2018-12-25 20:34:08,497 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.946469594
693,51254,"20.38.00 CP1B S0195832  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1BA)",1.945554647
3022,53583,"E2E:2018-12-25 20:57:08,571 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.944640561
3125,53686,"E2E:2018-12-25 20:51:14,054 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.943727333
678,51239,"20.47.45 CP1D S0195833  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1DA)",1.942814962
3284,53845,"E2E:2018-12-25 20:39:44,023 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.941903447
728,51289,"20.17.45 CP1D S0195833  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1DA)",1.940992788
663,51224,"20.57.15 CP1C S0195836  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1CA)",1.940082982
1830,52391,21.14.05 J0126320  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 126 75.3% INUSE SYSJOB,1.939174028
660,51221,"20.58.00 CP1B S0195832  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1BA)",1.938265926
3074,53635,"E2E:2018-12-25 20:53:42,372 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.937358674
1998,52559,21.14.53 J0021520  +DBA:BANCS BIG SEGMENT TS FOUND!TSSPYO HAS 26 DATASETS(MAX 32) SYSJOB,1.936452271
676,51237,"20.48.16 CP1A S0195831  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1AA)",1.935546715
3283,53844,"E2E:2018-12-25 20:41:14,027 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.934642006
3317,53878,"E2E:2018-12-25 20:39:14,021 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.933738143
769,51330,"21.08.16 CP1A S0195831  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1AA)",1.932835124
662,51223,"20.57.30 CP1E S0195835  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1EA)",1.931932947
67,50628,21.14.03 CP1F J0013954  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 252 70.3% INUSE SYSJOB,1.931031613
694,51255,"20.37.45 CP1D S0195833  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1DA)",1.930131119
3561,54122,"E2E:2018-12-25 20:22:13,973 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.929231464
3031,53592,"E2E:2018-12-25 20:56:44,069 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.928332648
3099,53660,"E2E:2018-12-25 20:53:17,430 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.927434669
3454,54015,"E2E:2018-12-25 20:30:08,478 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.926537526
3476,54037,"E2E:2018-12-25 20:28:08,464 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.925641218
2343,52904,05.04.50 J0109234  +DBA:BANCS BIG SEGMENT TS FOUND!TSSPYO HAS 26 DATASETS(MAX 32) SYSJOB,1.924745743
3794,54355,"E2E:2018-12-25 20:06:42,208 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.923851101
3930,54491,"E2E:2018-12-25 21:00:47,453 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.92295729
3253,53814,"E2E:2018-12-25 20:43:14,033 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.922064309
3689,54250,"E2E:2018-12-25 20:14:43,948 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.922064309
3553,54114,"E2E:2018-12-25 20:23:42,267 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.920280833
3539,54100,"E2E:2018-12-25 20:24:55,643 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.919390336
3426,53987,"E2E:2018-12-25 20:31:55,664 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.918500664
3345,53906,"E2E:2018-12-25 20:35:40,108 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.917611817
3368,53929,"E2E:2018-12-25 20:35:40,289 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.917611817
3254,53815,"E2E:2018-12-25 20:43:08,530 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.91583659
3755,54316,"E2E:2018-12-25 20:08:43,930 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.91583659
2061,52622,"01.41.37 STC08317  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKAA)",1.914064648
1867,52428,05.06.05 J0160221  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 98 80.2% INUSE SYSJOB,1.913179905
3746,54307,"E2E:2018-12-25 20:09:55,598 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.91229598
1809,52370,05.06.46 J0070863  +DBA:BANCS BIG SEGMENT TS FOUND!TSSPYO HAS 25 DATASETS(MAX 32) SYSJOB,1.911412871
2195,52756,"02.24.55 S0093415  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1DA)",1.910530578
2873,53434,05.06.23 J0137006  +DBA:BANCS BIG SEGMENT TS FOUND!TSSPYO HAS 28 DATASETS(MAX 32) SYSJOB,1.909649098
684,51245,"20.43.16 CP1A S0195831  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1AA)",1.908768432
661,51222,"20.57.45 CP1D S0195833  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1DA)",1.907888578
3463,54024,"E2E:2018-12-25 20:29:40,092 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.907009534
2098,52659,"01.26.37 STC08317  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKAA)",1.9061313
3492,54053,"E2E:2018-12-25 20:27:40,087 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.905253875
3683,54244,"E2E:2018-12-25 20:15:13,950 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.904377256
3075,53636,"E2E:2018-12-25 20:53:47,419 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.903501445
726,51287,"20.18.16 CP1A S0195831  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1AA)",1.902626438
3931,54492,"E2E:2018-12-25 20:59:44,081 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.901752236
3562,54123,"E2E:2018-12-25 20:23:10,075 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.900878836
2063,52624,"01.39.55 S0093415  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1DA)",1.900006238
621,51182,"19.47.00 CP1F S0195834  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1FA)",1.899134442
2992,53553,"E2E:2018-12-25 20:58:55,747 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.898263444
2222,52783,"02.09.55 S0093415  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1DA)",1.897393246
2090,52651,"01.29.40 S0093517  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1FA)",1.896523845
3112,53673,"E2E:2018-12-25 20:52:47,417 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.89565524
3113,53674,"E2E:2018-12-25 20:52:47,429 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.89478743
3401,53962,"E2E:2018-12-25 20:34:55,673 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.893920415
3793,54354,"E2E:2018-12-25 20:06:13,922 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.893054193
3358,53919,"E2E:2018-12-25 20:36:17,377 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.892188762
2983,53544,"E2E:2018-12-25 20:57:55,744 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.891324123
774,51335,"21.07.00 CP1F S0195834  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1FA)",1.890460273
3246,53807,"E2E:2018-12-25 20:45:08,536 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.889597213
637,51198,"19.37.00 CP1F S0195834  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1FA)",1.88873494
3489,54050,"E2E:2018-12-25 20:27:42,281 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.887873453
2434,52995,21.14.10 J0019393  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 98 81.4% INUSE SYSJOB,1.887012752
2045,52606,"01.49.40 S0093517  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1FA)",1.886152836
401,50962,21.14.05 CP1F J0169240  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 98 78.5% INUSE SYSJOB,1.885293702
3259,53820,"E2E:2018-12-25 20:42:38,529 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.884435352
701,51262,"20.33.16 CP1A S0195831  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1AA)",1.883577782
689,51250,"20.42.00 CP1F S0195834  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1FA)",1.882720993
3854,54415,"E2E:2018-12-25 20:02:43,871 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.881864982
3131,53692,"E2E:2018-12-25 20:49:40,326 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.88100975
3870,54431,"E2E:2018-12-25 20:00:43,865 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.880155295
692,51253,"20.38.16 CP1A S0195831  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1AA)",1.879301615
3194,53755,"E2E:2018-12-25 20:46:47,409 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.878448711
3461,54022,"E2E:2018-12-25 20:30:55,661 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.87759658
3500,54061,"E2E:2018-12-25 20:28:55,655 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.876745222
3647,54208,"E2E:2018-12-25 20:16:55,619 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.875894636
659,51220,"20.58.16 CP1A S0195831  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1AA)",1.875044821
2036,52597,"01.54.40 S0093517  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1FA)",1.874195775
3238,53799,"E2E:2018-12-25 20:43:55,700 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.873347497
604,51165,"19.57.00 CP1F S0195834  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1FA)",1.872499987
3881,54442,21.15.39 J0099358  +DBA:BANCS BIG SEGMENT TS FOUND!TSGPIS HAS 20 DATASETS(MAX 32) SYSJOB,1.871653244
3027,53588,"E2E:2018-12-25 20:56:55,740 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.870807266
1967,52528,05.06.14 J0130507  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 251 81.1% INUSE SYSJOB,1.869962053
3481,54042,"E2E:2018-12-25 20:29:10,091 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.869117603
747,51308,"20.07.15 CP1C S0195836  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1CA)",1.868273915
3380,53941,"E2E:2018-12-25 20:33:40,284 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.867430988
3393,53954,"E2E:2018-12-25 20:33:40,102 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.867430988
3076,53637,"E2E:2018-12-25 20:54:10,157 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.865747415
746,51307,"20.07.30 CP1E S0195835  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1EA)",1.864906767
768,51329,"21.09.36 CPKB STC07313  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKBA)",1.864066875
3141,53702,"E2E:2018-12-25 20:49:42,359 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.86322774
399,50960,21.14.05 CP1F J0169240  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 126 74.1% INUSE SYSJOB,1.86238936
2700,53261,"E2E:2018-12-21 11:46:25,156 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.861551734
3583,54144,"E2E:2018-12-25 20:23:08,449 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.860714861
3349,53910,"E2E:2018-12-25 20:36:40,292 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.85987874
3920,54481,"E2E:2018-12-25 21:00:10,354 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.85904337
1941,52502,21.14.20 J0105560  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 159 80.8% INUSE SYSJOB,1.858208751
3894,54455,"E2E:2018-12-25 21:01:42,408 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.85737488
3010,53571,"E2E:2018-12-25 20:58:17,445 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.856541757
3820,54381,"E2E:2018-12-25 20:04:43,877 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.855709382
3192,53753,"E2E:2018-12-25 20:46:38,541 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.854877753
3828,54389,"E2E:2018-12-25 20:03:43,874 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.854046868
3909,54470,"E2E:2018-12-25 21:01:17,454 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.853216728
3089,53650,"E2E:2018-12-25 20:53:10,335 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.852387331
3338,53899,"E2E:2018-12-25 20:37:42,317 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.851558676
3143,53704,"E2E:2018-12-25 20:51:17,423 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.850730761
3258,53819,"E2E:2018-12-25 20:41:42,330 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.849903587
723,51284,"20.22.00 CP1F S0195834  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1FA)",1.849077152
3578,54139,"E2E:2018-12-25 20:22:55,637 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.848251455
3928,54489,"E2E:2018-12-25 20:59:55,751 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.847426496
745,51306,"20.07.45 CP1D S0195833  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1DA)",1.846602272
3347,53908,"E2E:2018-12-25 20:35:44,011 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.845778783
3211,53772,"E2E:2018-12-25 20:45:55,706 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.844956029
3214,53775,"E2E:2018-12-25 20:46:42,347 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.844134008
2228,52789,"02.06.37 STC08317  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKAA)",1.843312718
3310,53871,"E2E:2018-12-25 20:41:17,386 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.842492161
1831,52392,21.14.06 J0126320  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 243 70.8% INUSE SYSJOB,1.841672333
3334,53895,"E2E:2018-12-25 20:39:17,386 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.840853234
3420,53981,"E2E:2018-12-25 20:31:40,097 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.840034864
2214,52775,"02.14.40 S0093517  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1FA)",1.839217221
3443,54004,"E2E:2018-12-25 20:30:17,358 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.838400305
2052,52613,"01.46.37 STC08317  GEO101E Mirroring status is not OK, FREEZE Disabled (CPKAA)",1.837584114
2429,52990,21.14.12 J0019393  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 243 71.1% INUSE SYSJOB,1.836768647
3086,53647,"E2E:2018-12-25 20:54:44,063 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.835953904
3377,53938,"E2E:2018-12-25 20:34:47,370 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.835139883
3000,53561,"E2E:2018-12-25 20:57:47,431 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.834326583
3242,53803,"E2E:2018-12-25 20:44:38,535 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.833514005
3636,54197,"E2E:2018-12-25 20:17:43,957 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.832702146
3893,54454,"E2E:2018-12-25 21:01:47,460 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.831891005
3551,54112,"E2E:2018-12-25 20:24:38,453 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.831080582
2147,52708,"01.10.10 S0093304  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1BA)",1.830270876
3620,54181,"E2E:2018-12-25 20:19:13,961 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.829461886
3108,53669,"E2E:2018-12-25 20:51:47,424 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.82865361
3033,53594,"E2E:2018-12-25 20:56:17,426 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.827846049
744,51305,"20.08.00 CP1B S0195832  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1BA)",1.8270392
3431,53992,"E2E:2018-12-25 20:33:10,101 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.826233064
735,51296,"20.13.00 CP1B S0195832  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1BA)",1.825427638
3744,54305,"E2E:2018-12-25 20:09:38,405 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.824622923
3083,53644,"E2E:2018-12-25 20:54:14,062 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.823818916
3525,54086,"E2E:2018-12-25 20:27:08,460 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.823015618
3061,53622,"E2E:2018-12-25 20:54:08,563 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.822213028
3654,54215,"E2E:2018-12-25 20:15:55,616 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.821411143
782,51343,"21.03.00 CP1B S0195832  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1BA)",1.820609965
1968,52529,05.06.13 J0130507  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 243 70.9% INUSE SYSJOB,1.81980949
681,51242,"20.47.00 CP1F S0195834  GEO101E Mirroring status is not OK, FREEZE Disabled (CP1FA)",1.81900972
3325,53886,"E2E:2018-12-25 20:38:08,516 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.818210651
3776,54337,"E2E:2018-12-25 20:08:38,402 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.817412285
3188,53749,"E2E:2018-12-25 20:46:10,136 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1.816614619
