,summary,risk,category,CDFscore
11941,01.01.40 CP3D J0159223 *IEF099I JOB DEDPLUS5 WAITING FOR DATA SETS,3,0,0.662812545
11942,01.05.01 CP3B J0159756 *IEF099I JOB SMFMRGCI WAITING FOR DATA SETS,3,0,0.641638965
11943,01.05.03 CP1E J0077821 *IEF099I JOB SMFMRGCI WAITING FOR DATA SETS,3,0,0.639543287
11944,01.05.03 CP1D J0077820 *IEF099I JOB SMFMRGDB WAITING FOR DATA SETS,3,0,0.650093944
11945,01.08.32 CP2B J0063420 *IEF099I JOB TMZ60000 WAITING FOR DATA SETS,3,0,0.689116924
11946,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00065-2018-10-02T17:04:24.6790.136062Z
SwiftRef: swi00001-2018-10-02T17:04:24.21779.3276419Z
Requ",6,6,0.822228646
11947,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00054-2018-10-02T17:14:15.15401.119966Z
SwiftRef: swi00003-2018-10-02T17:14:15.14020.1446459Z
Req",9,6,0.893192658
11948,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00062-2018-10-02T17:21:56.3811.160323Z
SwiftRef: swi00003-2018-10-02T17:21:56.17272.3161641Z
Requ",4,6,0.734788264
11949,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00062-2018-10-02T17:31:49.3791.160415Z
SwiftRef: swi00003-2018-10-02T17:31:49.17272.3169405Z
Requ",5,6,0.795490678
11950,01.38.42 CP3C S0048685  BZCICSJOBS0 SEV=WAR ALL Jobname: SMFMRGCI (CondCode <> 0) OR (Abend Code <> ''),36,0,0.972683914
11951,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00071-2018-10-02T17:33:58.17265.074653Z
SwiftRef: swi00002-2018-10-02T17:33:58.11222.2706078Z
Req",15,6,0.931203931
11952,01.41.04 CP1C J0081387 *IEF099I JOB P1ZOSDL  WAITING FOR DATA SETS,3,0,0.655875126
11953,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00070-2018-10-02T17:44:24.19107.065593Z
SwiftRef: swi00002-2018-10-02T17:44:24.11070.2704853Z
Req",9,6,0.885460327
11954,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00062-2018-10-02T17:51:48.3811.161785Z
SwiftRef: swi00003-2018-10-02T17:51:48.17272.3186081Z
Requ",5,6,0.781471311
11955,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00062-2018-10-02T17:51:52.3798.158733Z
SwiftRef: swi00003-2018-10-02T17:51:52.16979.3213647Z
Requ",4,6,0.770559329
11956,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00062-2018-10-02T18:03:52.12330.066916Z
SwiftRef: swi00002-2018-10-02T18:03:52.8110.437919Z
Reque",5,6,0.816881052
11957,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00071-2018-10-02T18:03:58.7379.119539Z
SwiftRef: swi00006-2018-10-02T18:03:59.17826.3302051Z
Requ",5,6,0.802644891
11958,02.12.44 CP2B J0091638 *IEF099I JOB C4CARD01 WAITING FOR DATA SETS,3,0,0.713325625
11959,02.15.02 CP3A J0172319 *IEF099I JOB RMFRPTD3 WAITING FOR DATA SETS,3,0,0.663318399
11960,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00070-2018-10-02T18:13:56.19106.063966Z
SwiftRef: swi00002-2018-10-02T18:13:56.12249.1091744Z
Req",7,6,0.862263333
11961,02.20.05 CP1E J0090905 *IEF099I JOB G01S131B WAITING FOR DATA SETS PU GEN NOT SUPPORTED,20,0,0.949920509
11962,02.28.26 CP1E J0091101 *IEF099I JOB P1CICSDL WAITING FOR DATA SETS,3,0,0.660211013
11963,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00056-2018-10-02T18:24:01.11752.115430Z
SwiftRef: swi00001-2018-10-02T18:24:01.8259.2288973Z
Requ",5,6,0.813556872
11964,02.31.36 CP1E S0177429 *DSNB319A  -DP31 DSNB1CNE THERE IS A SHORTAGE OF * SPACE *IN GROUP BUFFER POOL GBP32K1,69,0,0.985547044
11965,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00066-2018-10-02T18:34:10.16553.131952Z
SwiftRef: swi00002-2018-10-02T18:34:10.12228.3142350Z
Req",4,6,0.759213759
11966,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00063-2018-10-02T18:43:44.16713.113843Z
SwiftRef: swi00005-2018-10-02T18:43:44.7055.1524155Z
Requ",7,6,0.862046539
11967,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00070-2018-10-02T18:43:47.6519.131100Z
SwiftRef: swi00002-2018-10-02T18:43:48.11948.1378623Z
Requ",6,6,0.834947247
11968,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00063-2018-10-02T18:53:54.4788.065157Z
SwiftRef: swi00002-2018-10-02T18:53:54.12379.444612Z
Reque",10,6,0.903598786
11969,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00073-2018-10-02T18:54:10.5832.118982Z
SwiftRef: swi00006-2018-10-02T18:54:10.17974.1570034Z
Requ",4,6,0.762899263
11970,03.16.41 CP1C S0177715  BZCICSJOBS0 SEV=WAR ALL Jobname: P1CICS (CondCode <> 0) OR (Abend Code <> ''),38,0,0.973623356
11971,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00060-2018-10-02T19:13:54.15982.114675Z
SwiftRef: swi00004-2018-10-02T19:13:54.2666.1541109Z
Requ",8,6,0.875487787
11972,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00056-2018-10-02T19:14:06.2829.118887Z
SwiftRef: swi00005-2018-10-02T19:14:06.11373.3343923Z
Requ",4,6,0.752493135
11973,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00062-2018-10-02T19:23:56.12330.068206Z
SwiftRef: swi00002-2018-10-02T19:23:56.12400.1114826Z
Req",6,6,0.826998121
11974,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00066-2018-10-02T19:24:05.16542.109508Z
SwiftRef: swi00001-2018-10-02T19:24:05.24686.3398362Z
Req",6,6,0.833357422
11975,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00056-2018-10-02T19:33:47.11755.118349Z
SwiftRef: swi00001-2018-10-02T19:33:47.4224.2332457Z
Requ",7,6,0.864648071
11976,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00065-2018-10-02T19:33:52.6780.144002Z
SwiftRef: swi00003-2018-10-02T19:33:52.18542.3273660Z
Requ",5,6,0.802500361
11977,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00067-2018-10-02T19:34:01.5233.124245Z
SwiftRef: swi00006-2018-10-02T19:34:01.17974.1583915Z
Requ",6,6,0.840150311
11978,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00056-2018-10-02T19:34:16.2830.119166Z
SwiftRef: swi00005-2018-10-02T19:34:16.11086.628105Z
Reque",6,6,0.832056656
11979,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00052-2018-10-02T19:44:09.4291.094998Z
SwiftRef: swi00002-2018-10-02T19:44:09.12228.3200670Z
Requ",4,6,0.756756757
11980,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00056-2018-10-02T19:53:58.11748.118505Z
SwiftRef: swi00001-2018-10-02T19:53:58.8196.209795Z
Reque",12,6,0.919713831
11981,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00062-2018-10-02T20:01:58.3799.166204Z
SwiftRef: swi00003-2018-10-02T20:01:58.18320.3289775Z
Requ",4,6,0.749891603
11982,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00072-2018-10-02T20:14:02.17464.142047Z
SwiftRef: swi00001-2018-10-02T20:14:02.21432.3445271Z
Req",9,6,0.889218095
11983,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00062-2018-10-02T20:21:47.3791.166656Z
SwiftRef: swi00003-2018-10-02T20:21:47.18320.3307139Z
Requ",4,6,0.737245267
11984,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00065-2018-10-02T20:24:03.6791.144007Z
SwiftRef: swi00006-2018-10-02T20:24:03.21894.3414786Z
Requ",6,6,0.818398613
11985,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00057-2018-10-02T20:24:16.4150.080196Z
SwiftRef: swi00004-2018-10-02T20:24:16.10601.1114755Z
Requ",6,6,0.821722792
11986,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00065-2018-10-02T20:33:44.16639.089337Z
SwiftRef: swi00001-2018-10-02T20:33:44.7040.2374301Z
Requ",8,6,0.878667437
11987,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00069-2018-10-02T20:43:57.5400.062635Z
SwiftRef: swi00004-2018-10-02T20:43:57.12570.2835449Z
Requ",10,6,0.896589102
11988,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00057-2018-10-02T20:43:59.4102.127551Z
SwiftRef: swi00002-2018-10-02T20:43:59.8057.101649Z
Reques",14,6,0.926578985
11989,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00065-2018-10-02T20:44:02.6767.146080Z
SwiftRef: swi00006-2018-10-02T20:44:02.18010.3435353Z
Requ",5,6,0.81608614
11990,"Failed to process the following request : No response was received from server application within time-out for SNL primitive with header: SwiftRequestRef: snp00062-2018-10-02T20:51:58.3798.165240Z
SwiftRef: swi00003-2018-10-02T20:51:58.18320.3333701Z
Requ",4,6,0.777207689
11991,05.03.44 CP1F J0094928  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 98 71.1% INUSE SYSJOB,3,5,0.62386183
11992,05.04.02 CP1F J0094928  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 673 87.7% INUSE SYSJOB,1,5,0.222286458
11993,05.04.01 CP1F J0094928  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 668 86.8% INUSE SYSJOB,2,5,0.367032808
11994,05.04.02 CP1F J0094928  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 688 87.2% INUSE SYSJOB,1,5,0.220118514
11995,05.04.03 CP1F J0094928  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 693 87.2% INUSE SYSJOB,1,5,0.229657465
11996,05.04.00 CP1F J0094928  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 653 87.4% INUSE SYSJOB PART 658 87.7% INUSE,1,5,0.239051886
11997,05.04.02 CP1F J0094928  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 683 87.3% INUSE SYSJOB,1,5,0.219468131
11998,05.04.03 CP1F J0094928  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 703 87.6% INUSE SYSJOB,1,5,0.23608903
11999,05.04.02 CP1F J0094928  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 678 87.1% INUSE SYSJOB,1,5,0.21657754
12000,05.04.01 CP1F J0094928  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 663 88.0% INUSE SYSJOB,2,5,0.386182974
12001,05.04.01 CP1F J0094928  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 658 87.7% INUSE SYSJOB,1,5,0.197138315
12002,05.04.03 CP1F J0094928  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 698 88.8% INUSE SYSJOB,2,5,0.399768753
12003,05.04.04 CP1F J0094928  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 708 87.7% INUSE SYSJOB,1,5,0.261309438
12004,05.04.04 CP1F J0094928  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 713 86.9% INUSE SYSJOB PART 718 87.3% INUSE,1,5,0.279014308
12005,05.04.04 CP1F J0094928  +DBA:BANCS BIG PARTITION TS FOUND!TSINCT PART 718 87.3% INUSE SYSJOB,1,5,0.259430554
12006,05.04.11 CP1F J0094988  +DBA:EISS BIG SEGMENT TS FOUND!CGEN050P HAS 20 DATASETS(MAX 32) SYSJOB,1,2,0.186443128
