id,risk,category,summary,timestamp,key
80859,1+,2,00.53.24 CP1C S0007732  DSNR035I  -DP11 DSNRPBCW WARNING - UNCOMMITTED UR AFTER 3 CHECKPOINTS - CORRELATION NAME = ME980000 -           CONNECTION ID  = DB2CALL -           LUWID = DSNDP01.DP11APPL.D6497BE8CBA6 = 17323 -,2019/6/18 1:00,DSNR035I
80860,1+,9,00.40.55 CP1D J0188991 *IEF099I JOB SA040000 WAITING FOR DATA SETS,2019/6/18 1:00,IEF099I
80861,1+,8,01.51.21 CP1E S0008418 *DSNB319A  -DP71 DSNB1CNE THERE IS A SHORTAGE OF * SPACE *IN GROUP BUFFER POOL GBP25,2019/6/18 2:00,DSNB319A
80862,1+,1,01.42.29 CP2A J0050541 *IEF099I JOB TMZ60000 WAITING FOR DATA SETS,2019/6/18 2:00,IEF099I
80863,1+,1,02.52.23 CP1D J0007328 *IEF099I JOB G01S506B WAITING FOR DATA SETS,2019/6/18 3:00,IEF099I
80864,1+,3,"02.23.51 CP2A           IOS080I 4DFB,70,C4042142, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDC64R.LVEQ.ET.ETQD2042.A1402",2019/6/18 3:00,IOS080I
80865,1+,1,02.15.11 CP3A J0093226 *IEF099I JOB RMFRPTD3 WAITING FOR DATA SETS,2019/6/18 3:00,IEF099I
80866,1+,1,02.15.00 CP1F J0198446 *IEF099I JOB RMFRPTD3 WAITING FOR DATA SETS,2019/6/18 3:00,IEF099I
80867,1+,9,04.31.44 CP3D J0112905 *IEF099I JOB DEDPDEU4 WAITING FOR DATA SETS,2019/6/18 5:00,IEF099I
80868,1+,3,"04.22.06 CP2B           IOS080I 4DB4,AC,AM300019, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDC64R.LVEQ.TEMP.AM201980.S01",2019/6/18 5:00,IOS080I
80869,1+,9,05.28.50 CP1C J0011170 *IEF099I JOB AXBKOUT  WAITING FOR DATA SETS,2019/6/18 6:00,IEF099I
80870,1+,0,05.07.04 CP1D J0010698  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 8 73.2% INUSE SYSJOB,2019/6/18 6:00,DBA:BANCS
80871,1+,0,05.07.04 CP1D J0010698  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 1 75.1% INUSE SYSJOB,2019/6/18 6:00,DBA:BANCS
80872,1+,0,05.07.05 CP1D J0010698  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 16 73.9% INUSE SYSJOB,2019/6/18 6:00,DBA:BANCS
80873,1+,0,05.07.06 CP1D J0010698  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 20 78.2% INUSE SYSJOB,2019/6/18 6:00,DBA:BANCS
80874,1+,5,05.04.08 CP1D J0010750  +DBA:EISS BIG PARTITION TS FOUND!CGEN961P PART 3 75.9% INUSE SYSJOB,2019/6/18 6:00,DBA:EISS
80875,1+,9,06.16.49 CP1C J0011840 *IEF099I JOB G02SA501 WAITING FOR DATA SETS,2019/6/18 7:00,IEF099I
80876,1+,7,"08.11.59 CP2B          *IXC585E STRUCTURE LOGRECSTRUCTURE IN COUPLING * FACILITY BCC2C2, *PHYSICAL STRUCTURE VERSION D3C53696 F18B86E4, *IS AT OR ABOVE STRUCTURE FULL MONITORING THRESHOLD OF 80%: *   SPACE USAGE     IN-USE       T",2019/6/18 9:00,IXC585E
80877,1+,9,11.52.28 CP1A J0028326 *IEF099I JOB SORTNISS WAITING FOR DATA SETS,2019/6/18 12:00,IEF099I
80878,1+,4,13.02.18 CP3C J0161314  +DBA:BOCSY BIG PARTITION TS FOUND!TSSORD PART 4 71.2% INUSE SYSJOB,2019/6/18 14:00,DBA:BOCSY
80879,1+,4,13.02.18 CP3C J0161314  +DBA:BOCSY BIG PARTITION TS FOUND!TSDPTM PART 4 74.7% INUSE SYSJOB,2019/6/18 14:00,DBA:BOCSY
80880,10+,6,16.34.55 CP1D S0069535  DNFO1033E 2019-06-18 08:34:55 BOCOU01 DNF_O_FT 31323031393036400160667 6538358442485332489013671.875  SAG returned error information with - the following parameters: -  Code    : 'Sw.Wfa.SnlServerAppFailure,2019/6/18 17:00,DNFO1033E
80881,1+,0,21.14.12 CP1E J0063475  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 20 78.2% INUSE SYSJOB,2019/6/18 22:00,DBA:BANCS
80882,1+,0,21.14.11 CP1E J0063475  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 16 73.9% INUSE SYSJOB,2019/6/18 22:00,DBA:BANCS
80883,1+,0,21.14.10 CP1E J0063475  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 1 75.1% INUSE SYSJOB,2019/6/18 22:00,DBA:BANCS
80884,1+,0,21.14.11 CP1E J0063475  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 8 73.2% INUSE SYSJOB,2019/6/18 22:00,DBA:BANCS
80885,1+,9,21.11.04 CP1E J0063556 *IEF099I JOB NA100009 WAITING FOR DATA SETS,2019/6/18 22:00,IEF099I
80886,1+,5,21.04.08 CP1D J0063424  +DBA:EISS BIG PARTITION TS FOUND!CGEN961P PART 3 75.9% INUSE SYSJOB,2019/6/18 22:00,DBA:EISS
80887,1+,9,22.19.30 CP1C J0064182 *IEF099I JOB G01S663B WAITING FOR DATA SETS,2019/6/18 23:00,IEF099I
80888,1+,2,00.02.43 CP1F S0008420  DSNR035I  -DP81 DSNRPBCW WARNING - UNCOMMITTED UR AFTER 3 CHECKPOINTS - CORRELATION NAME = ME980000 -           CONNECTION ID  = DB2CALL -           LUWID = DSNDP01.DP81APPL.D64AB55D3AF8 = 143049 -,2019/6/19 1:00,DSNR035I
80889,10+,6,00.00.04 CP1A S0052366  BZZFSUSGES0 SEV=WAR CP1D ZFS Name: OMVS.CP1D.ZOS203.VAR USEAGE: 98.40,2019/6/19 1:00,BZZFSUSGES0
80890,1+,1,01.47.45 CP2B J0119310 *IEF099I JOB TMZ60000 WAITING FOR DATA SETS,2019/6/19 2:00,IEF099I
80891,1+,1,01.00.02 CP1F J0076076 *IEF099I JOB G01SUOCR WAITING FOR DATA SETS,2019/6/19 2:00,IEF099I
80892,1+,3,"02.52.46 CP2B           IOS080I 4CFB,AC,DEDP6H49, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDDEDPR.Q.FILE.BSFZZ03 -    42,000  LINES",2019/6/19 3:00,IOS080I
80893,1+,1,02.15.04 CP3A J0015217 *IEF099I JOB RMFRPTD3 WAITING FOR DATA SETS,2019/6/19 3:00,IEF099I
80894,1+,1,02.15.03 CP1D J0076630 *IEF099I JOB RMFRPTD3 WAITING FOR DATA SETS,2019/6/19 3:00,IEF099I
80895,1+,1,03.40.38 CP1E J0081329 *IEF099I JOB G01S506B WAITING FOR DATA SETS,2019/6/19 4:00,IEF099I
80896,1+,1,03.23.30 CP2C J0151240 *IEF099I JOB C4CARD01 WAITING FOR DATA SETS,2019/6/19 4:00,IEF099I
80897,1+,9,05.48.14 CP1D J0096404 *IEF099I JOB AXBKOUT  WAITING FOR DATA SETS,2019/6/19 6:00,IEF099I
80898,1+,8,05.09.51 CP1E S0008409 *DSNB319A  -DP31 DSNB1CNE THERE IS A SHORTAGE OF * SPACE *IN GROUP BUFFER POOL GBP30-SEC,2019/6/19 6:00,DSNB319A
80899,1+,0,05.04.44 CP1F J0086385  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 16 73.9% INUSE SYSJOB,2019/6/19 6:00,DBA:BANCS
80900,1+,0,05.04.44 CP1F J0086385  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 20 78.3% INUSE SYSJOB,2019/6/19 6:00,DBA:BANCS
80901,1+,0,05.04.43 CP1F J0086385  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 1 75.3% INUSE SYSJOB PART 8 73.2% INUSE SYSJOB,2019/6/19 6:00,DBA:BANCS
80902,1+,0,05.04.43 CP1F J0086385  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 8 73.2% INUSE SYSJOB,2019/6/19 6:00,DBA:BANCS
80903,1+,5,05.04.11 CP1F J0087705  +DBA:EISS BIG PARTITION TS FOUND!CGEN961P PART 3 75.9% INUSE SYSJOB,2019/6/19 6:00,DBA:EISS
80904,1+,9,06.48.02 CP3D J0057254 *IEF099I JOB DEDPZM31 WAITING FOR DATA SETS,2019/6/19 7:00,IEF099I
80905,10+,9,"06.45.49 CP3D J0056094 *IEF099I JOB DEDPH131 WAITING FOR DATA SETS WEDNESDAY, JUNE 19, 2019",2019/6/19 7:00,IEF099I
80906,1+,9,06.43.40 CP3D J0054948 *IEF099I JOB DEDPNL31 WAITING FOR DATA SETS,2019/6/19 7:00,IEF099I
80907,1+,9,*06.11.55 CP1C J0099031 *IEF099I JOB DBCONT   WAITING FOR DATA SETS,2019/6/19 7:00,IEF099I
80908,1+,9,06.11.55 CP1C J0099031 *IEF099I JOB DBCONT   WAITING FOR DATA SETS,2019/6/19 7:00,IEF099I
80909,1+,4,06.02.55 CP3C J0037269  +DBA:BOCSY BIG PARTITION TS FOUND!TSSORD PART 4 71.4% INUSE SYSJOB,2019/6/19 7:00,DBA:BOCSY
80910,1+,4,06.02.55 CP3C J0037269  +DBA:BOCSY BIG PARTITION TS FOUND!TSDPTM PART 4 74.7% INUSE SYSJOB,2019/6/19 7:00,DBA:BOCSY
80911,1+,9,07.45.19 CP1F J0100221 *IEF099I JOB G00S077B WAITING FOR DATA SETS,2019/6/19 8:00,IEF099I
80912,1+,4,13.02.44 CP3C J0082979  +DBA:BOCSY BIG PARTITION TS FOUND!TSSORD PART 4 71.4% INUSE SYSJOB,2019/6/19 14:00,DBA:BOCSY
80913,1+,4,13.02.44 CP3C J0082979  +DBA:BOCSY BIG PARTITION TS FOUND!TSDPTM PART 4 74.7% INUSE SYSJOB,2019/6/19 14:00,DBA:BOCSY
80914,1+,9,15.43.51 CP1A J0127278 *IEF099I JOB SORTJCL  WAITING FOR DATA SETS,2019/6/19 16:00,IEF099I
80915,1+,9,16.01.04 CP1A J0129192 *IEF099I JOB SORTJCL  WAITING FOR DATA SETS,2019/6/19 17:00,IEF099I
80916,1+,0,21.13.38 CP1F J0145457  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 20 78.3% INUSE SYSJOB,2019/6/19 22:00,DBA:BANCS
80917,1+,0,21.13.36 CP1F J0145457  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 1 75.3% INUSE SYSJOB,2019/6/19 22:00,DBA:BANCS
80918,1+,0,21.13.37 CP1F J0145457  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 16 73.9% INUSE SYSJOB,2019/6/19 22:00,DBA:BANCS
80919,1+,0,21.13.37 CP1F J0145457  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 8 73.2% INUSE SYSJOB,2019/6/19 22:00,DBA:BANCS
80920,1+,9,21.11.55 CP1D J0145533 *IEF099I JOB NA100006 WAITING FOR DATA SETS,2019/6/19 22:00,IEF099I
80921,1+,5,21.04.09 CP1E J0145415  +DBA:EISS BIG PARTITION TS FOUND!CGEN961P PART 3 75.9% INUSE SYSJOB,2019/6/19 22:00,DBA:EISS
80922,1+,9,22.18.50 CP1E J0146220 *IEF099I JOB G01S663B WAITING FOR DATA SETS,2019/6/19 23:00,IEF099I
80923,1+,3,"01.39.27 CP2B           IOS080I 40C7,B1,UM112300, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDDEDPR.SPLIT.BORM.UP112301.PR23",2019/6/20 2:00,IOS080I
80924,1+,1,02.47.03 CP1D J0159286 *IEF099I JOB SA040000 WAITING FOR DATA SETS,2019/6/20 3:00,IEF099I
80925,1+,1,02.15.04 CP3B J0137260 *IEF099I JOB RMFRPTD3 WAITING FOR DATA SETS,2019/6/20 3:00,IEF099I
80926,1+,1,02.14.32 CP3B J0137101 *IEF099I JOB DEDPIN23 WAITING FOR DATA SETS,2019/6/20 3:00,IEF099I
80927,1+,1,02.06.04 CP2A J0189575 *IEF099I JOB TMZ60000 WAITING FOR DATA SETS,2019/6/20 3:00,IEF099I
80928,1+,8,03.58.24 CP1C S0008414 *DSNB319A  -DP51 DSNB1CNE THERE IS A SHORTAGE OF * SPACE *IN GROUP BUFFER POOL GBP25-SEC,2019/6/20 4:00,DSNB319A
80929,1+,1,03.42.18 CP2C J0020972 *IEF099I JOB C4CARD01 WAITING FOR DATA SETS,2019/6/20 4:00,IEF099I
80930,1+,1,03.19.21 CP1D J0163507 *IEF099I JOB G01S506B WAITING FOR DATA SETS,2019/6/20 4:00,IEF099I
80931,1+,3,"04.54.02 CP1F           IOS080I 48EB,B4,ZAPISS0D, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=SYS1.VTOC.VP15B24",2019/6/20 5:00,IOS080I
80932,1+,3,"04.44.19 CP2C           IOS080I 24BE,C6,ZZ222301, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDDEDPR.SPLIT.INVM.UL872301 -  THURSDAY, JUNE 20, 2019",2019/6/20 5:00,IOS080I
80933,1+,9,05.39.24 CP1F J0181105 *IEF099I JOB AXBKOUT  WAITING FOR DATA SETS,2019/6/20 6:00,IEF099I
80934,1+,0,05.05.06 CP1D J0178087  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 16 73.9% INUSE SYSJOB,2019/6/20 6:00,DBA:BANCS
80935,1+,0,05.05.05 CP1D J0178087  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 8 73.2% INUSE SYSJOB,2019/6/20 6:00,DBA:BANCS
80936,1+,0,05.05.06 CP1D J0178087  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 20 78.3% INUSE SYSJOB,2019/6/20 6:00,DBA:BANCS
80937,1+,0,05.05.05 CP1D J0178087  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 1 75.3% INUSE SYSJOB,2019/6/20 6:00,DBA:BANCS
80938,1+,5,05.04.08 CP1F J0179117  +DBA:EISS BIG PARTITION TS FOUND!CGEN961P PART 3 75.9% INUSE SYSJOB,2019/6/20 6:00,DBA:EISS
80939,1+,9,05.03.21 CP1D J0178583 *IEF099I JOB G0BOCBK2 WAITING FOR DATA SETS,2019/6/20 6:00,IEF099I
80940,1+,4,06.02.43 CP3C J0159234  +DBA:BOCSY BIG PARTITION TS FOUND!TSDPTM PART 4 74.7% INUSE SYSJOB,2019/6/20 7:00,DBA:BOCSY
80941,1+,4,06.02.43 CP3C J0159234  +DBA:BOCSY BIG PARTITION TS FOUND!TSSORD PART 4 71.4% INUSE SYSJOB,2019/6/20 7:00,DBA:BOCSY
80942,1+,9,09.58.48 CP1A J0188309 *IEF099I JOB SORTBCSS WAITING FOR DATA SETS,2019/6/20 10:00,IEF099I
80943,10+,9,09.09.34 CP1F J0184571 *IEF099I JOB UNLD140N WAITING FOR DATA SETS Device 0DD2 signaled end of volume to host on Write Tapemark,2019/6/20 10:00,IEF099I
80945,1+,9,10.39.20 CP1A J0192071 *IEF099I JOB SORTBCSS WAITING FOR DATA SETS,2019/6/20 10:54,IEF099I
80947,1+,9,10.39.20 CP1A J0192071 *IEF099I JOB SORTBCSS WAITING FOR DATA SETS,2019/6/20 11:00,IEF099I
80948,1+,4,13.02.24 CP3C J0004944  +DBA:BOCSY BIG PARTITION TS FOUND!TSDPTM PART 4 74.8% INUSE SYSJOB,2019/6/20 14:00,DBA:BOCSY
80949,1+,4,13.02.24 CP3C J0004944  +DBA:BOCSY BIG PARTITION TS FOUND!TSSORD PART 4 71.4% INUSE SYSJOB,2019/6/20 14:00,DBA:BOCSY
80982,1+,0,21.14.16 CP1E J0039603  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 20 78.3% INUSE SYSJOB,2019/6/20 22:00,DBA:BANCS
80983,1+,0,21.14.15 CP1E J0039603  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 16 73.9% INUSE SYSJOB,2019/6/20 22:00,DBA:BANCS
80984,1+,0,21.14.15 CP1E J0039603  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 8 73.2% INUSE SYSJOB,2019/6/20 22:00,DBA:BANCS
80985,1+,0,21.14.14 CP1E J0039603  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 1 75.3% INUSE SYSJOB,2019/6/20 22:00,DBA:BANCS
80986,1+,9,21.11.30 CP1C J0039706 *IEF099I JOB NA100009 WAITING FOR DATA SETS,2019/6/20 22:00,IEF099I
80987,1+,5,21.04.08 CP1E J0039536  +DBA:EISS BIG PARTITION TS FOUND!CGEN961P PART 3 75.9% INUSE SYSJOB,2019/6/20 22:00,DBA:EISS
80988,1+,2,22.35.02 CP1D S0008416  DSNR035I  -DP61 DSNRPBCW WARNING - UNCOMMITTED UR AFTER 3 CHECKPOINTS - CORRELATION NAME = EH460002 -           CONNECTION ID  = BATCH -           LUWID = DSNDP01.DP61APPL.D64D2798726D = 147562 -,2019/6/20 23:00,DSNR035I
80989,1+,9,22.19.59 CP1C J0040306 *IEF099I JOB G01S663B WAITING FOR DATA SETS,2019/6/20 23:00,IEF099I
80990,1+,8,00.11.38 CP1E S0008418 *DSNB319A  -DP71 DSNB1CNE THERE IS A SHORTAGE OF * SPACE *IN GROUP BUFFER POOL GBP32-SEC,2019/6/21 0:17,DSNB319A
80991,1+,7,"00.11.12 CP1E          *IXC585E STRUCTURE DSNDP01_GBP32 IN COUPLING * FACILITY BCC1C1, *PHYSICAL STRUCTURE VERSION D61B0E75 6C3078C0, *IS AT OR ABOVE STRUCTURE FULL MONITORING THRESHOLD OF 80%: *   SPACE USAGE     IN-USE       TOT",2019/6/21 0:17,IXC585E
80992,1+,8,00.10.58 CP1F S0008412 *DSNB325A  -DP41 DSNB1CNE THERE IS A CRITICAL * SHORTAGE *OF SPACE IN GROUP BUFFER POOL GBP32-SEC,2019/6/21 0:17,DSNB325A
80993,10+,6,00.00.01 CP1A S0052366  BZZFSUSGES0 SEV=WAR CP1D ZFS Name: OMVS.CP1D.ZOS203.VAR USEAGE: 98.57,2019/6/21 0:17,BZZFSUSGES0
80994,1+,8,00.29.28 CP1D S0008408 *DSNB319A  -DP21 DSNB1CNE THERE IS A SHORTAGE OF * SPACE *IN GROUP BUFFER POOL GBP32-SEC,2019/6/21 1:00,DSNB319A
80995,1+,7,"00.29.11 CP1E          *IXC585E STRUCTURE DSNDP01_GBP32 IN COUPLING * FACILITY BCC1C1, *PHYSICAL STRUCTURE VERSION D61B0E75 6C3078C0, *IS AT OR ABOVE STRUCTURE FULL MONITORING THRESHOLD OF 80%: *   SPACE USAGE     IN-USE       TOT",2019/6/21 1:00,IXC585E
80996,1+,8,00.28.47 CP1E S0008409 *DSNB325A  -DP31 DSNB1CNE THERE IS A CRITICAL * SHORTAGE *OF SPACE IN GROUP BUFFER POOL GBP32,2019/6/21 1:00,DSNB325A
80997,10+,6,00.00.01 CP1A S0052366  BZZFSUSGES0 SEV=WAR CP1D ZFS Name: OMVS.CP1D.ZOS203.VAR USEAGE: 98.57,2019/6/21 1:00,BZZFSUSGES0
80998,1+,2,01.56.55 CP1E S0008409  DSNR035I  -DP31 DSNRPBCW WARNING - UNCOMMITTED UR AFTER 3 CHECKPOINTS - CORRELATION NAME = ME980000 -           CONNECTION ID  = DB2CALL -           LUWID = DSNDP01.DP31APPL.D64D4BE2F600 = 162957 -,2019/6/21 2:00,DSNR035I
80999,1+,9,01.26.33 CP1D J0052524 *IEF099I JOB SA040000 WAITING FOR DATA SETS,2019/6/21 2:00,IEF099I
81000,10+,6,"01.16.44 CP2D S0015918 *IOS003A 24AC,INTERVENTION REQUIRED",2019/6/21 2:00,IOS003A
81001,10+,6,"01.10.02 CP2D S0015918 *IOS003A 24AB,INTERVENTION REQUIRED",2019/6/21 2:00,IOS003A
81002,10+,6,"01.10.02 CP2D S0015918 *IOS003A 24AA,INTERVENTION REQUIRED",2019/6/21 2:00,IOS003A
81003,10+,6,"*01.10.02 CP2D S0015918 *IOS003A 1E13,INTERVENTION REQUIRED",2019/6/21 2:00,IOS003A
81004,1+,1,02.38.55 CP2B J0057904 *IEF099I JOB TMZ60000 WAITING FOR DATA SETS,2019/6/21 3:00,IEF099I
81005,1+,9,02.38.16 CP1C J0057267 *IEF099I JOB G01SAGOC WAITING FOR DATA SETS,2019/6/21 3:00,IEF099I
81006,1+,9,02.26.25 CP1C J0057174 *IEF099I JOB G02S389B WAITING FOR DATA SETS,2019/6/21 3:00,IEF099I
81007,10+,9,02.26.25 CP1C J0057174 *IEF099I JOB G02S389B WAITING FOR DATA SETS BATCH    FROM S0052340 TWSA,2019/6/21 3:00,IEF099I
81008,1+,9,02.19.52 CP1C J0057147 *IEF099I JOB G01S023B WAITING FOR DATA SETS,2019/6/21 3:00,IEF099I
81009,1+,1,02.15.08 CP3B J0058936 *IEF099I JOB DEDPLK23 WAITING FOR DATA SETS,2019/6/21 3:00,IEF099I
81010,1+,1,02.15.01 CP3B J0058918 *IEF099I JOB RMFRPTD3 WAITING FOR DATA SETS,2019/6/21 3:00,IEF099I
81011,1+,1,02.15.01 CP1D J0057108 *IEF099I JOB RMFRPTD3 WAITING FOR DATA SETS,2019/6/21 3:00,IEF099I
81012,1+,3,"03.44.27 CP2A           IOS080I 25DD,57,TPF14100, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDDEDPR.REFORM.INVI.TRF14100",2019/6/21 4:00,IOS080I
81013,1+,8,03.06.52 CP1F S0008420 *DSNB319A  -DP81 DSNB1CNE THERE IS A SHORTAGE OF * SPACE *IN GROUP BUFFER POOL GBP25-SEC,2019/6/21 4:00,DSNB319A
81014,1+,9,04.48.43 CP2C J0090205 *IEF099I JOB C4CARD01 WAITING FOR DATA SETS,2019/6/21 5:00,IEF099I
81015,10+,6,04.42.56 CP2D S0015917  BSSTRGRUPS1 SEV=WAR CP2D SG: SGC64 CURRENT: 80.00 (Enabled%Full >= 80),2019/6/21 5:00,BSSTRGRUPS1
81016,1+,9,04.32.05 CP3D J0078536 *IEF099I JOB DEDPG1S5 WAITING FOR DATA SETS,2019/6/21 5:00,IEF099I
81017,1+,9,04.31.56 CP3C J0078514 *IEF099I JOB DEDPG1U4 WAITING FOR DATA SETS,2019/6/21 5:00,IEF099I
81018,10+,6,04.24.47 CP1E S0052951  BQBUFPOOLS0 SEV=WAR QPY2 BufferPool ID: 3 (%Used >= 50) Alarm Condition,2019/6/21 5:00,BQBUFPOOLS0
81020,10+,6,04.19.50 CP1E S0052951  BQBUFPOOLS0 SEV=WAR QPS2 BufferPool ID: 1 (%Used >= 50),2019/6/21 5:00,BQBUFPOOLS0
81022,10+,6,04.14.52 CP1E S0052951  BQBUFPOOLS0 SEV=WAR QPS2 BufferPool ID: 3 (%Used >= 50),2019/6/21 5:00,BQBUFPOOLS0
81023,10+,6,04.14.52 CP1E S0052951  BQBUFPOOLS0 SEV=WAR QPY2 BufferPool ID: 1 (%Used >= 50),2019/6/21 5:00,BQBUFPOOLS0
81024,10+,6,04.09.55 CP1E S0052951  BQBUFPOOLS0 SEV=WAR QPS2 BufferPool ID: 1 (%Used >= 50),2019/6/21 5:00,BQBUFPOOLS0
81025,1+,9,05.45.07 CP1C J0075117 *IEF099I JOB G01SUOCR WAITING FOR DATA SETS,2019/6/21 6:00,IEF099I
81026,1+,9,*05.27.07 CP1D J0074943 *IEF099I JOB AXBKOUT  WAITING FOR DATA SETS,2019/6/21 6:00,IEF099I
81027,10+,6,05.12.41 CP2D S0015917  BSSTRGRUPS1 SEV=WAR CP2D SG: SGC64 CURRENT: 80.70 (Enabled%Full >= 80),2019/6/21 6:00,BSSTRGRUPS1
81028,1+,0,05.04.16 CP1F J0074162  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 8 73.2% INUSE SYSJOB,2019/6/21 6:00,DBA:BANCS
81029,1+,0,05.04.16 CP1F J0074162  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 1 75.3% INUSE SYSJOB,2019/6/21 6:00,DBA:BANCS
81030,1+,0,05.04.17 CP1F J0074162  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 20 78.3% INUSE SYSJOB,2019/6/21 6:00,DBA:BANCS
81031,1+,0,05.04.17 CP1F J0074162  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 16 73.9% INUSE SYSJOB,2019/6/21 6:00,DBA:BANCS
81032,1+,5,05.04.07 CP1F J0074219  +DBA:EISS BIG PARTITION TS FOUND!CGEN961P PART 3 75.9% INUSE SYSJOB,2019/6/21 6:00,DBA:EISS
81033,10+,6,06.41.51 CP2D S0015917  BSSTRGRUPS1 SEV=WAR CP2D SG: SGC64 CURRENT: 82.50 (Enabled%Full >= 80),2019/6/21 7:00,BSSTRGRUPS1
81034,1+,4,06.02.38 CP3C J0080976  +DBA:BOCSY BIG PARTITION TS FOUND!TSDPTM PART 4 74.8% INUSE SYSJOB,2019/6/21 7:00,DBA:BOCSY
81035,1+,4,06.02.39 CP3C J0080976  +DBA:BOCSY BIG PARTITION TS FOUND!TSSORD PART 4 71.4% INUSE SYSJOB,2019/6/21 7:00,DBA:BOCSY
81036,1+,6,07.52.30 CP1D S0069535  DNFO1033E 2019-06-20 23:52:29 BOCOU01 DNF_O_FT 31323031393036404601559 7523364704102277755737304.687  SAG returned error information with - the following parameters: -  Code    : 'Sw.Wfa.SnlServerAppFailure,2019/6/21 8:00,DNFO1033E
81037,10+,6,07.50.51 CP1E S0052951  BQAPPQDEPS0 SEV=WAR QWP1 NamedQueue: APPISN.MI.WBIFN.SENDQ CURRENT DEPTH:2036 (CurrentDepth >= 2000),2019/6/21 8:00,BQAPPQDEPS0
81038,10+,6,07.41.34 CP2D S0015917  BSSTRGRUPS1 SEV=WAR CP2D SG: SGC64 CURRENT: 83.30 (Enabled%Full >= 80),2019/6/21 8:00,BSSTRGRUPS1
81042,10+,6,07.48.56 CP1D S0069535  DNFO1033E 2019-06-20 23:48:56 BOCOU01 DNF_O_FT 31323031393036404601559 7523364704102277755737304.687  SAG returned error information with - the following parameters: -  Code    : \Sw.Wfa.SnlServerAppFailure,2019/6/21 9:00,DNFO1033E
81059,1+,2,12.31.07 CP1D S0008416  DSNR035I  -DP61 DSNRPBCW WARNING - UNCOMMITTED UR AFTER 3 CHECKPOINTS - CORRELATION NAME = NS200023 -           CONNECTION ID  = UTILITY -           LUWID = DSNDP01.DP61APPL.D64DDED40AC2 = 52839 -,2019/6/21 13:00,DSNR035I
81060,1+,8,13.07.19 CP3C S0064061 *DSNB319A  -DP2X DSNB1CNE THERE IS A SHORTAGE OF |  SPACE | IN GROUP BUFFER POOL GBP32K-SEC,2019/6/21 14:00,DSNB319A
81061,1+,9,13.05.17 CP1D J0094738 *IEF099I JOB G01S229B WAITING FOR DATA SETS,2019/6/21 14:00,IEF099I
81062,1+,4,13.02.45 CP3C J0126851  +DBA:BOCSY BIG PARTITION TS FOUND!TSSORD PART 4 71.4% INUSE SYSJOB,2019/6/21 14:00,DBA:BOCSY
81063,1+,4,13.02.45 CP3C J0126851  +DBA:BOCSY BIG PARTITION TS FOUND!TSDPTM PART 4 74.8% INUSE SYSJOB,2019/6/21 14:00,DBA:BOCSY
81064,1+,9,14.45.52 CP1A J0100035 *IEF099I JOB SORTJCL  WAITING FOR DATA SETS,2019/6/21 15:00,IEF099I
